id,node_id,name,full_name,private,owner,html_url,description,fork,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,archived,disabled,open_issues_count,license,allow_forking,is_template,web_commit_signoff_required,visibility,forks,open_issues,watchers,default_branch,score,organization,readme,contributors,manual_label,prediction,release_downloads,code_of_conduct,contributing,security_policy,issue_templates,pull_request_template,subscribers_count,,,Groups/Clubs,Organizations
118272741,MDEwOlJlcG9zaXRvcnkxMTgyNzI3NDE=,UCSD-Schedule-Planner,ucsdscheduleplanner/UCSD-Schedule-Planner,0,ucsdscheduleplanner,https://github.com/ucsdscheduleplanner/UCSD-Schedule-Planner,A project to help UCSD students plan their schedules quickly and easily.,0,2018-01-20 19:11:55+00:00,2023-06-01 19:22:28+00:00,2022-12-10 01:34:34+00:00,https://sdschedule.com/,71086,7,7,JavaScript,1,1,1,1,1,0,2,0,0,51,mit,1,0,0,public,2,51,7,master,1,1,,"['CTrando', 'dmhacker', 'ctrandotest', 'cyberay01', 'snowme34']",1,0.86,0,,,,,,5,,,,
467803217,R_kgDOG-IcUQ,ECE277-GPU-WI21,udaymallappa/ECE277-GPU-WI21,0,udaymallappa,https://github.com/udaymallappa/ECE277-GPU-WI21,UCSD ECE277 GPU Programming coursework: GPU-accelerated reinforcement learning on CUDA C with Nsight System,0,2022-03-09 06:22:06+00:00,2025-01-20 15:51:14+00:00,2021-08-17 00:14:23+00:00,,17333,7,7,,0,1,1,1,0,0,5,0,0,0,,1,0,0,public,5,0,7,main,1,,,['evawyf'],1,0.76,0,,,,,,0,,,,
831574,MDEwOlJlcG9zaXRvcnk4MzE1NzQ=,pd-vanilla,umlaeute/pd-vanilla,0,umlaeute,https://github.com/umlaeute/pd-vanilla,clone of miller puckette's puredata,0,2010-08-11 17:37:05+00:00,2024-08-24 07:54:42+00:00,2017-02-21 16:25:38+00:00,http://puredata.info,22501,19,19,C,1,1,1,1,0,0,13,0,0,0,other,1,0,0,public,13,0,19,master,1,,,"['millerpuckette', 'umlaeute', 'eighthave', 'chr15m', 'rectang', 'gusano', 'x37v', 'claudeha', 'ch-nry', 'reduzent', 'antlauzon']",1,0.72,0,,,,,,4,,,,
128833675,MDEwOlJlcG9zaXRvcnkxMjg4MzM2NzU=,UC-San-Diego-Wifi-Map,v1nnyc/UC-San-Diego-Wifi-Map,0,v1nnyc,https://github.com/v1nnyc/UC-San-Diego-Wifi-Map,spring 18 project,0,2018-04-09 21:05:30+00:00,2018-06-06 19:32:23+00:00,2018-06-06 19:32:21+00:00,,35207,0,0,JavaScript,1,1,1,1,0,0,0,0,0,1,,1,0,0,public,0,1,0,master,1,,"UC San Diego WiFi Map
====

An application developed for COGS121/CSE170 Human-Computer Interaction Programming Studio 2018 at UC San Diego. Built with Node.js, Bootstrap, and JQuery.

### Link to video (2 min):
https://www.youtube.com/watch?v=ApUqfNJw81Q

### Source Code files:
- create_database.js
	- file for creating the database that containing all location data
- home.html
	- front-end code for home screen (and pop up screen)
- titlePage.html
	- front-end code for title screen
- app.js
	- set up the environment, routing for connecting to front-end
- addSpeed.js
	- add user locations & internet speed to database, close popup and populates text
- home.js
	- change networks, record lists, reference markers, call APIs etc.
- titlePage.js
	- set Google map as background for title page
- style.css
	- styling for UI elements
- markers.db
	- database for the map markers
","['aliaawni', 'thidang', 'tammydesigns']",1,0.85,0,,,,,,2,,,,
79139536,MDEwOlJlcG9zaXRvcnk3OTEzOTUzNg==,Curso_BiologyMeetsProgramming,vencejo/Curso_BiologyMeetsProgramming,0,vencejo,https://github.com/vencejo/Curso_BiologyMeetsProgramming,"Materiales del curso Curso Introductorio Biology Meets Programming: Bioinformatics for Beginners - University of California, San Diego | Coursera",0,2017-01-16 16:58:57+00:00,2017-01-26 12:45:14+00:00,2017-06-13 10:53:32+00:00,,7958,0,0,Jupyter Notebook,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,"# Curso_BiologyMeetsProgramming
Materiales del curso Curso Introductorio Biology Meets Programming: Bioinformatics for Beginners - University of California, San Diego | Coursera
",['vencejo'],1,0.62,0,,,,,,1,,,,
10978350,MDEwOlJlcG9zaXRvcnkxMDk3ODM1MA==,crisp,vibansal/crisp,0,vibansal,https://github.com/vibansal/crisp,Code for multi-sample variant calling from sequence data of pooled or unpooled DNA samples,0,2013-06-26 20:29:36+00:00,2024-10-09 19:38:52+00:00,2024-10-09 19:38:49+00:00,,3708,19,19,C,1,1,1,1,0,0,9,0,0,7,mit,1,0,0,public,9,7,19,master,1,,"################################################################################################

CRISP: Comprehensive Read Analysis for Identification of SNVs (and short indels) from Pooled sequencing data

Contact: Vikas Bansal, vibansal@ucsd.edu

Citation: 

A statistical method for the detection of variants from next-generation resequencing of DNA pools, V. Bansal. Bioinformatics 26(12), 2010

Efficient and Cost Effective Population Resequencing by Pooling and In-Solution Hybridization. V. Bansal et al. PloS ONE 2011. 


#################################################################################################

Introduction:
=============

CRISP is a software program to detect SNPs and short indels from pooled sequencing data. CRISP is designed to detect both rare and common variants by utilizing sequence reads from next-generation sequencing of multiple DNA pools. CRISP uses a cross-pool comparison approach to distinguish sequencing errors from rare variants. Note that the method is not designed for variant detection from a single pool. CRISP has been evaluated on several pooled sequencing datasets (human and bacterial) generated using the Illumina sequencing platform. In principle, it should work for sequence data from other sequencing platforms. The method requires each pool to be sequenced using the same sequencing platform. 



Installation
=============

CRISP is implemented in C and uses the SAMtools API for reading BAM files. The source code for samtools is included in the source code (subdirectory samtools). Samtools requires certain libraries (libncurses-dev) to compile. Typing ""make all"" should compile both samtools and the CRISP source code. The compiled executable 'CRISP.binary' should be in the 'bin' subfolder. CRISP has been tested on Debian & Ubuntu Linux.  


Running CRISP:
=============


The first step is to align the reads from the sequencing experiment to the reference genome using BWA (or your favorite aligner) and generate sorted BAM file for each pool. To improve detection of indels, it is recommended to run an indel realigner program (such as GATK) to realign reads and generate a realigned BAM file. Once a single bam file for each pool is generated, CRISP can be run on the BAM files to detect variants by comparing against a reference sequence. 

./CRISP [options] --bams file_bam_paths --ref reference.fasta --VCF variantcalls.VCF --poolsize poolsize --bed targets.bed > variantcalls.log


***Important Notes:***

1. CRISP requires at least four arguments: poolsize, reference fasta file, bamfiles and the output VCF file
2. BAM files can be specified in two ways: 
	(a) --bams: list of all bam files in a single text file
	(b) --bam: specify individual bam files on the command line 
3. The reference sequence file should be indexed using 'samtools faidx' and the index file reference.fasta.fai placed in the same directory as reference.fasta
4. For targeted sequencing studies, it is recommended to use a bed file for variant calling. If a bedfile is not specified, the program will evaluate each base in the genome for variant calling.

4. CRISP requires at least two pools to make variant calls, but at least 5 pools are recommended. CRISP should be run separately on pools sequenced on different sequencing instruments.

5. The number of haplotypes in each pool (--poolsize) is assumed to be the same. For variable poolsizes, the poolsize should be specified inn the input file with the list of bam files (see FAQ for details on the format).
   
6. CRISP can be parallelized by calling variants on specific chromosomes (or regions) using the --regions option. This requires the bam files to be indexed. 


Command-line arguments for CRISP
================================

         --bams         textfile with list of bam file paths (one for each pool)
         --bam          bam file for one pool, specify filename for each pool using --bam pool1.bam --bam pool2.bam .... --bam pooln.bam
         --ref       	Indexed Reference Sequence file (fasta)
	 --bed		bedfile with intervals in which variants will be called
         --poolsize     poolsize (number of haploid genomes in each pool), for diploid genomes: 2 x # individuals
         --VCF       	VCF file to which the variant calls will be output 
         --qvoffset  	quality value offset, 33 for Sanger format, 64 for Illumina 1.3+ format
         --mbq       	minimum base quality to consider a base for variant calling, default 10
         --mmq       	minimum read mapping quality to consider a read for variant calling, default 20
         --regions      region(s) in which variants will be called, e.g chr1:654432-763332. BAM files should be indexed for this option with the index file pooln.bam.bai 
         --minc      	minimum number of reads with alternate allele required for calling a variant, default 4
         --ctpval    	threshold on the contingency table p-value for calling position as variant (specified as log10), default is -3.5, increase this threshold as number of pools increases
         --qvpval    	threshold on the quality values based p-value for calling position as variant (specified as log10), default is -5
         --perms     	maximum number of permutations for calculating contingency table p-value, default 20,000
	 --filterreads  filter reads with excessive number of mismatches (and gaps) compared to the reference sequence, Default is 1. Set to 0 to disable filtering 



Output VCF file:
================

CRISP outputs the variants identified to a VCF file. For each variant, CRISP outputs the allele depth (read counts) for the reference and variant alleles at each poisition in the VCF file. This can be used for calculating allele frequencies or doing case-control association analysis. Multi-allelic variants and indels are also reported.

Update: the latest version of CRISP outputs genotypes for each pool (--EM 1, default) as allele counts. The CRISP VCF can be converted to a standard pooled genotype VCF using a script provided in the scripts sub-directory. 

Description of fields
=====================

NP: Number of Pools With Data
VP: Number of Pools with variant allele(s)
DP: Total number of reads (+strand,-strand) across all pools (filtered reads only)
CT: contingency table p-value for each variant allele in same order as listed in column 5
QVpf (QVpr): quality values based p-value for each variant allele using forward(reverse) strand reads 
MQ: number of reads with mapping qualities <10 | 10-19 |  20-39 |  >=40 
VT: variant type, SNV | DELETION | INSERTION 
HP: length in the ambiguity of positioning of indels (homopolymer length or microsatellite length)
FLANKSEQ: This represents the reference haplotype sequence (length spans the homopolymer or microsatellite tract) with 10 bases either side of the variant position (10bases_upstream:reference_haplotype_sequence:10bases_downstream). This is useful to eyeball indels that occur in long homopolymer or microsatellite tracts.

SB: variant demonstrates strand bias
PASS: variant passes all filters 

AF: frequency of variant alleles(s) in the pool in order listed in column 5
ADf: Number of reads aligned to the forward strand of the genome supporting reference allele and the alternate alleles in the order listed
ADr: Number of reads aligned to the reverse strand of the genome supporting reference allele and the alternate alleles in the order listed

Please note that some of these fields may be removed/updated in future releases. 








","['vibansal', 'mys721tx']",1,0.54,0,,,,,,5,,,,
567410436,R_kgDOIdH_BA,bimm143,vichau04/bimm143,0,vichau04,https://github.com/vichau04/bimm143,bioinformatics at UCSD,0,2022-11-17 18:23:45+00:00,2022-12-05 05:07:49+00:00,2022-12-05 05:24:11+00:00,,902,0,0,HTML,1,1,1,1,1,0,0,0,0,0,,1,0,0,public,0,0,0,main,1,,,['vichau04'],1,0.6,0,,,,,,1,,,ucsd-progsys,acmucsd
130061656,MDEwOlJlcG9zaXRvcnkxMzAwNjE2NTY=,UCSDUnfoldingMaps,visland/UCSDUnfoldingMaps,0,visland,https://github.com/visland/UCSDUnfoldingMaps,"Monitor worldwide earthquakes and visualize information (magnitude, depth, location, etc.) in a world map, using UnfoldingMaps library.",0,2018-04-18 12:50:45+00:00,2021-10-14 01:17:10+00:00,2018-04-18 12:53:24+00:00,,11662,1,1,Java,1,1,1,1,0,0,0,0,0,0,other,1,0,0,public,0,0,1,master,1,,,[],1,0.76,0,,,,,,0,,,,
241071859,MDEwOlJlcG9zaXRvcnkyNDEwNzE4NTk=,PhDissertation,vmalis/PhDissertation,0,vmalis,https://github.com/vmalis/PhDissertation,PhD in Physics UCSD,0,2020-02-17 09:49:54+00:00,2023-01-28 11:26:55+00:00,2020-03-16 20:00:10+00:00,,127970,0,0,TeX,1,1,1,1,0,0,0,1,0,0,mit,1,0,0,public,0,0,0,master,1,,,[],1,0.62,0,,,,,,1,,,,
590725817,R_kgDOIzXCuQ,Awesome-EdgeAI,wangxb96/Awesome-EdgeAI,0,wangxb96,https://github.com/wangxb96/Awesome-EdgeAI,"Resources of our survey paper ""Optimizing Edge AI: A Comprehensive Survey on Data, Model, and System Strategies""",0,2023-01-19 03:41:26+00:00,2025-03-06 09:03:49+00:00,2025-01-08 10:12:56+00:00,,3813,75,75,,1,1,1,1,0,0,7,0,0,0,mit,1,0,0,public,7,0,75,main,1,,,['wangxb96'],0,0.67,0,,,,,,2,,,,
83093737,MDEwOlJlcG9zaXRvcnk4MzA5MzczNw==,CSE231-LLVM-Project,WenbinZhu/CSE231-LLVM-Project,0,WenbinZhu,https://github.com/WenbinZhu/CSE231-LLVM-Project,UCSD CSE231 Advanced Compiler - LLVM project,0,2017-02-25 00:14:49+00:00,2023-10-30 05:53:59+00:00,2017-03-28 17:56:25+00:00,,24,12,12,C++,1,1,1,1,0,0,11,0,0,0,,1,0,0,public,11,0,12,master,1,,,['WenbinZhu'],1,0.61,0,,,,,,1,,,,
547873143,R_kgDOIKfhdw,Hyper-Spec,wh-xu/Hyper-Spec,0,wh-xu,https://github.com/wh-xu/Hyper-Spec,A Python library for fast mass spectra clustering.,0,2022-10-08 13:16:49+00:00,2025-02-16 08:26:44+00:00,2024-07-02 04:43:19+00:00,,984,8,8,Python,1,1,1,1,0,0,8,0,0,0,bsd-3-clause,1,0,0,public,8,0,8,main,1,,"[![License bsd-3-clause](https://badgen.net/badge/license/BSD-3/red)](https://github.com/wh-xu/Hyper-Spec/blob/main/LICENSE)
[![JPR](https://img.shields.io/badge/JPR-2023-informational)](https://pubs.acs.org/doi/full/10.1021/acs.jproteome.2c00612)

HyperSpec: Ultra-fast Mass Spectra Clustering in Hyperdimensional Space
=======================================================

<p align=""center"">
    <img src=""./img/logo.png"" width=""400"">
</p>


_HyperSpec_ is a Python library that supports extremely fast spectra clustering. _HyperSpec_ adopts the brain-inspired hyperdimensional (HD) computing to project the spectra data into binary hyperdimensional space to obtain better clustering quality and faster clustering speed. _HyperSpec_ shortens the runtime on the draft human proteome dataset with 25 million spectra from a few hours to <15 minutes. The software is available as open-source under the BSD license.


System Requirements
------------------------------------------------------

_HyperSpec_ requires `Python 3.8+` with `CUDA` environment. A GPU should be installed properly. _HyperSpec_ has been tested on two types of NVIDIA GPUs on a Linux platform, including GTX 1080Ti and GTX 3090. 

- Clustering for PXD000561 dataset requires GTX 3090 with larger memory
- Clustering for other dataset with smaller scale requires GTX 1080Ti

Other NVIDIA GPUs should support but need further test. We recommend using high-performance SSD as the storage device for the best performance.

Installation
------------------------------------------------------

Install via Docker
*********************

We recommend installing _HyperSpec_ via docker using the following command:

    docker build --no-cache -f ./docker/Dockerfile -t hyper_spec .
    docker run --gpus all -v /ms-dataset/:/dataset/ -it hyper_spec /bin/bash

Install from Source
*********************

    git https://github.com/wh-xu/Hyper-Spec.git
    sh install.sh

Usage and Example
------------------------------------------------------

    usage: python src/main.py [-h] [--cpu_core_preprocess CPU_CORE_PREPROCESS] [--cpu_core_cluster CPU_CORE_CLUSTER]
                [--batch_size BATCH_SIZE] [--use_gpu_cluster] [--min_peaks MIN_PEAKS]
                [--mz_interval MZ_INTERVAL] [--min_mz_range MIN_MZ_RANGE] [--min_mz MIN_MZ] [--max_mz MAX_MZ] 
                [--remove_precursor_tol REMOVE_PRECURSOR_TOL] [--min_intensity MIN_INTENSITY]
                [--max_peaks_used MAX_PEAKS_USED] [--scaling {off,root,log,rank}] [--hd_dim HD_DIM] [--hd_Q HD_Q] [--hd_id_flip_factor HD_ID_FLIP_FACTOR]
                [--cluster_charges [CLUSTER_CHARGES ...]] 
                [--precursor_tol PRECURSOR_TOL PRECURSOR_TOL] [--rt_tol RT_TOL] [--fragment_tol FRAGMENT_TOL] [--eps EPS]
                [--cluster_alg {dbscan,hc_single,hc_complete,hc_average}]
                [--refine REFINE]
                [--checkpoint CHECKPOINT] [--representative_mgf]
                input_filepath output_filename

    Positional arguments:
    input_filepath          The path containing the `MGF` files for raw spectra data
    output_filename         Output CSV file that stores the clustering results.

    Optional arguments:
    -h, --help                  Show the help messages
    --cpu_core_preprocess       The number of CPU cores used for preprocessing. (default: 6)
    --cpu_core_cluster          The number of CPU cores used for clustering. 
                                Only enable when `use_gpu_cluster` is True. (default: 6)
    --batch_size                The batch size for HD encoding on GPU. (default: 5000)
    --use_gpu_cluster           Flag that determines whether to use DBSCAN 
                                on GPU. (default: True)
    --hd_dim                    The HD dimension. (default: 2048)
    --hd_Q                      The HD quantization level. (default: 16)
    --cluster_charges           The charges to be clustered. (default: 2 3)
    --cluster_alg               Select DBSCAN or hierarchical clustering algorithm (including dbscan, hc_single, hc_complete, and hc_average) for spectra (default: hc_complete) 
    --eps                       The threshold value `eps` for DBSCAN clustering. 
                                (default: 0.4)
    --refine                    Flag to determine whether refine the clustering results.
                                (default: True)
    --representative_mgf        Flag to determine whether exporting the clustering representatives.
                                (default: False)
    --checkpoint                The checkpoint filename to save the encoded HVs of spectra (default: None)


_HyperSpec_ supports running using the command line and takes `MGF` peak files as input and exports the clustering result as a CSV file with each MS/MS spectrum and its cluster label on a single line. Here we provide two examples of running _HyperSpec_:

### Example 1

    python src/main.py ~/dataset/ ./output.csv  --cpu_core_preprocess=4 --cluster_alg dbscan --use_gpu_cluster --cluster_charges 2 3 --eps=0.2 --refine

This will cluster all MS/MS spectra in folder `~/dataset/` on `GPU` and generate the `output.csv` file. The number of CPU cores for preprocessing is `4`. Only `Charge 2` and `Charge 3` are clustered in this configuration. The DBSCAN clustering threshold is `eps=0.2` and post-clustering refinement is `enable`.

### Example 2

    python src/main.py ~/dataset/ ./output.csv  --cpu_core_preprocess=4 --cluster_alg hc_complete --cluster_charges 2 3 --eps=0.25 --refine

This will cluster all MS/MS spectra in folder `~/dataset/` using `hierarchical clustering with complete linkage` on `CPU` and generate the `output.csv` file. The number of CPU cores for preprocessing is `4`. Only `Charge 2` and `Charge 3` are clustered in this configuration. The hierarchical clustering threshold is `eps=0.25` and post-clustering refinement is `enable`.

Exported results format
------------------------------------------------------
The exported meta data for clustering results are compressed and stored in `parquet` file, which records `bucket`, `precursor_charge`, `precursor_mz`, `identifier`, `scan`, `retention_time`, `cluster`, and `is_representative` information. The format is given as:

|bucket|precursor_charge|precursor_mz|identifier|scan                              |retention_time|cluster   |is_representative|
|------|----------------|------------|----------|----------------------------------|--------------|----------|-----------------|
|598   |2               |300.148804  |Adult_Gallbladder_bRP_Elite_53_f07|338                               |165.133194    |664       |True             |
|5384  |3               |1796.564697 |Fetal_Ovary_bRP_Velos_41_f18|4875                              |2896.885986   |4455302   |False            |


How HyperSpec Works
------------------------------------------------------

<p align=""center"">
    <img src=""./img/tog.png"" width=""600"">
</p>

1. _HyperSpec_ first encodes the processed spectra into binary hypervector (HV) with ultra-high dimension (>1000) based on level-id encoding method. The encoding module is implemented and optimized for GPU for shorter runtime.
2. The entire dataset is divided into small buckets and the pairwise Hamming distance matrix for each bucket is computed. _HyperSpec_ implements very efficient Hamming distance computation kernels on GPU.
3. _HyperSpec_ finally clusters each spectra bucket using DBSCAN algorithm. Thanks HD computing's lightweight computation and powerful data presentation capability, _HyperSpec_ achieves significant speedup over other spectra clustering tools. Most of spectra datasets can be clustered within a few minutes.


Publication
------------------------------------------------------
1. Xu, Weihong, Jaeyoung Kang, Wout Bittremieux, Niema Moshiri, and Tajana Rosing. ""HyperSpec: Ultrafast Mass Spectra Clustering in Hyperdimensional Space."" [Journal of Proteome Research (2023)](https://pubs.acs.org/doi/full/10.1021/acs.jproteome.2c00612).
2. Sumukh Pinge, Weihong Xu, Jaeyoung Kang, Tianqi Zhang, Niema Moshiri, Wout Bittremieux, and Tajana Rosing. ""SpecHD: Hyperdimensional Computing Framework for FPGA-Based Mass Spectrometry Clustering."" [Design, Automation & Test in Europe Conference & Exhibition (DATE) 2024](https://ieeexplore.ieee.org/abstract/document/10546776).


Contact
------------------------------------------------------

For more information, post an issue or send an email to <wexu@ucsd.edu>.
",['wh-xu'],1,0.67,0,,,,,,2,,,,
259769768,MDEwOlJlcG9zaXRvcnkyNTk3Njk3Njg=,PostProcessForecasts,WillyChap/PostProcessForecasts,0,WillyChap,https://github.com/WillyChap/PostProcessForecasts,Beta for Pangeo Postprocessing,0,2020-04-28 22:52:08+00:00,2022-05-04 00:02:38+00:00,2020-06-02 23:45:16+00:00,,1357,5,5,Jupyter Notebook,1,1,1,1,0,0,6,0,0,0,,1,0,0,public,6,0,5,master,1,,"
# Weather Forecasts for Machine Learning Post-processing 

### A Repository for the Rapid Development of Machine Learning Post-Processing Methods. 

### Associated Publications: 

 -- If you are using this data, please cite: --

1) Towards Implementing AI Post-processing in Weather and Climate: Proposed Actions from the Oxford 2019 Workshop.


2) Chapman, William E.; Lerch, Sebastian; Kirkwood, Charlie; Subramanian, Aneesh C.; Matsueda, Mio; Haupt, Sue E. (2020). Postprocessing model V 1.0. In Data for: Towards Implementing AI Post-processing in Weather and Climate: Proposed Actions from the Oxford 2019 Workshop. UC San Diego Library Digital Collections. https://doi.org/10.6075/J08S4NDM


## Downloading the Data: 

<pre><code> wget https://library.ucsd.edu/dc/object/bb88449405/_2_1.zip/download
</code></pre>

then export the path to this data directory: 
<pre><code> 
export POST_PROCESS_FORECASTS_DATA=/Path/To/Unzipped/File/All_Zarr
</code></pre>

### Conda Environment: 

We recommend using the package_spec_file.txt and anaconda to set up your anaconda environment: 

Download and install anaconda here: 

https://docs.anaconda.com/anaconda/install/

Then run:

<pre><code> 
conda create --name <env> --file package_spec_file.txt
</code></pre>

Additionally, if you run into the weird situation where your notebook server won't run in the project's venv and will not load the venv's version of python containing xarray and all of the other ML packages.  This is a known bug. You can remedy this by editing /anaconda3/share/jupyter/kernels/python3/kernel.json to point to the venv path.  This is described in this StackOverflow thread in case you run into it.  See Wrong kernel configuration: Kernel is configured to use system Python.

https://stackoverflow.com/questions/58068818/how-to-use-jupyter-notebooks-in-a-conda-environment

### File Organization: 
The file download will be a folder called ""All_Zarr"", which contains 21 seperate Zarr file structures. 

See the *notebooks* folder jupyter notebooks for easy ingest of a specific data set, and gain access to metrics of comparison. We recommend starting with */notebooks/Post_IVT_GFS.ipynb* for deterministic or spatially gridded forecast, and */notebooks/PostProcess_ECMWFt2m.ipynb* for ensemble methods.


## Data Descriptions: 

This data set contains 5 seperate forecasted weather fields along with the verifying values, all packaged in a clean format. 
The descriptions are as follows. The notebooks contain simple ways to download and methods to benchmark against. The goal is for rapid development of statistical methods to improve our global weather forecasts. The forecasts include: 


#### 1.1 MJO Ensemble Forecasts

Files are from 8 modeling centers [CMA, CMC, CPTEC, ECMF, JMA, KMA, NCEP, UKMO] 

The zarr path has the type All_Zarr/MJO_XXXXzar where XXXX represents the center (e.g. ./All_Zarr/MJO_ECMWFzar )

We also include a database of climate variability modes identified from six separate operational weather forecast models for more than a decade worth of forecasts. The Madden-Julian Oscillation (MJO - Madden and Julian 1977, 1994), a dominant intraseasonal mode of variability in the Tropics and a significant source of predictability globally on subseasonal timescales, has been identified using statistical techniques on forecast variables. We use the zonal winds at 850 hPa, 200 hPa and outgoing longwave radiation from both the forecast models and observations to diagnose the MJO and evaluate its forecast skill. 

#### 1.2 PNA Ensemble Forecasts

Files are from 8 modeling centers [CMA, CMC, CPTEC, ECMF, JMA, KMA, NCEP, UKMO]

The zarr path has the type All_Zarr/PNA_XXXXzar where XXXX represents the center (e.g. ./All_Zarr/MJO_ECMWFzar )


Similarly, the Pacific North American pattern which is a large-scale weather pattern over the Pacific Northwest region has been identified using the geopotential height field (Wallace and Gutzler 1981) in both observations and model forecasts. These datasets are provided as benchmark datasets for training post-processing algorithms to improve forecasts of these large scale modes of variability and concomitantly subseasonal forecast skill of other related weather patterns.  


#### 1.3 Global Forecast System Integrated Vapor Transport 
Files are from the NCEP GFS model, and has 3 forecast lead times (006hr,048hr,168hr) 
The zarr path has the type All_Zarr/GFSIVT_FXXX_zarr where XXXX represents forecast lead (e.g. ./All_Zarr/GFSIVT_F048_zarr )


GFS predictions (Moorthi et al., 2001) at a 0.5‐degree horizontal spatial resolution on 64 vertical levels for daily 0000 and 1200 UTC model initializations are utilized to calculate the forecasted magnitude of integrated vapor transport (IVT). IVT is a combined momentum and thermodynamic metric which integrates specific humidity and u and v components of the wind speed from 1000 to 300 hpa. Here we present three forecast lead times of 1-day, 2-days, and 1 week from 2006 to 2018. This includes ~8000 data ﬁelds for every forecast lead time or ~24,000 forecasted ﬁelds across all lead times. The region of interest spans coastal North America and the Eastern Paciﬁc from 180°W to 110°W longitude, and 10°N to 60°N latitude. IVT from the National Aeronautics and Space Administration's Modern-Era Retrospective Analysis for Research and Applications version 2 (MERRA-2) reanalysis is also packaged and serves as ground truth data. MERRA-2 data are resolved on a 0.625 x 0.5 degree grid and interpolated to 21 pressure levels between 1000 and 300 hpa for IVT calculation (Gelaro et al. 2017; McCarty et al., 2016). For consistency, GFS predictions are then remapped to this grid resolution using a 1st and second order conservative remapping scheme. Further details can be found in Chapman et al 2019. 
 
#### 1.4 ECMWF Two-Meter Temperature Ensemble over Germany 
Files are from the ECMWF 51 member ensemble, and contains 048hr forecast's of T2m 

The zarr path has the type All_Zarr/ECMWFt2m_zar

 
An example of short-range forecasts and verifying observations is a dataset of temperature observations at 537 stations over Germany and predictors derived from the ECMWF ensemble prediction system from 2007 to 2016. Predictors are mean and standard deviation of 48-hour ahead 50-member ECMWF ensemble forecasts of temperature and optimally interpolated to station locations. The corresponding observations (valid at 00UTC) are obtained from surface synoptic observations stations operated by the German weather service. Details (including a list of predictors) are available in Rasp and Lerch (2018).
 
#### 1.5 UK surface road conditions
Files are from the UKMO ensemble, and contains road temperature conditions in the UK 

The zarr path has the type All_Zarr/Hrly_RoadForecast_zarr

 
This dataset contains numerical weather prediction forecasts from all models in the UK Met Office's Road Surface Temperature (MORST) forecasting system, along with corresponding road network temperature observations from Highways England. Data are provided for four random sites (location undisclosed) and spans 98 days from mid-December 2018 to late March 2019 on an hourly forecast lead basis from 0 to 168 hours. Ground truth data are provided by the road surface temperature observed at the road network weather station for the concurrent forecast time. The dataset spans 2342 forecasting hours for each of the four sites. Spanning all lead times and owing to the fact that a multitude of forecasts are made for each hour by the time it is observed, the dataset spans over 1.34 million forecasts.


Acronym key:
---
T2m  = Two Meter Temperature 

MJO = Madden Julian Oscillation

PNA = Pacific North American Pattern 

GFS = Global Forecast System 

CMA = China Meteorological Administration

CMC = Canadian Meteorological Center

CPTEC = Center for Weather Forecasting and Climate Studies (Brazil)

ECMWF = European Center for Medium Range Weather Forecasting 

JMA = Japanese Meteorological Agency

KMA = Korean Meteorological Agency

NCEP = National Center for Environmental Prediction

UKMO = United Kingdom Meteorological Office





",['WillyChap'],1,0.6,0,,,,,,2,,,,
97460369,MDEwOlJlcG9zaXRvcnk5NzQ2MDM2OQ==,OgreIK,wuv-ogre/OgreIK,0,wuv-ogre,https://github.com/wuv-ogre/OgreIK,An inverse kinetics wrapper for ogre of BussIK,0,2017-07-17 09:43:16+00:00,2020-08-12 17:02:35+00:00,2017-07-17 11:02:18+00:00,,17,1,1,C++,1,1,1,1,0,0,2,0,0,0,,1,0,0,public,2,0,1,master,1,,"# OgreIK
An inverse kinetics wrapper for ogre of BussIK (written by Samuel R. Buss)

BussIK is part of the bullet physics engine and can be found under thieir examples/ThirdPartyLibs, 

or from the authors site

http://www.math.ucsd.edu/~sbuss/ResearchWeb/ikmethods/index.html
",['wuv-ogre'],1,0.71,0,,,,,,1,,,AlexandrovLab,
434801321,R_kgDOGeqKqQ,230hw,WZZ1998/230hw,0,WZZ1998,https://github.com/WZZ1998/230hw,UCSD CSE230 Homework,0,2021-12-04 03:57:55+00:00,2021-12-04 03:57:56+00:00,2017-01-06 03:53:26+00:00,,573,0,0,,0,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,,['kaiwensun'],1,0.7,0,,,,,,1,,,,
296471515,MDEwOlJlcG9zaXRvcnkyOTY0NzE1MTU=,Data_Structures_and_Algorithms,xwilchen/Data_Structures_and_Algorithms,0,xwilchen,https://github.com/xwilchen/Data_Structures_and_Algorithms,assignments of Data Structures and Algorithms from UC San Diego on Coursera,0,2020-09-18 00:20:57+00:00,2020-10-17 21:21:35+00:00,2020-10-17 21:21:33+00:00,,5469,0,0,Jupyter Notebook,1,1,1,1,0,0,0,0,0,0,,1,0,0,public,0,0,0,master,1,,"# Data_Structures_and_Algorithms
This repo stores my assignments of Data Structures and Algorithms from UC San Diego on Coursera
",['xwilchen'],1,0.84,0,,,,,,1,,,,
